USERID,OBJID,RATING,LATITUDE,LONGITUDE
CxDOIDnH8gp9KXzpBHJYXw,ISzpUnmcKJdOH1q2jPmLYg,3,43.8764965,-79.4105872
RvXTDScB01DbDaV7XOuE-w,krvqEVmPnJJYA9ngZCHX2w,4,55.9414645,-3.1834427
dPPl-75Koa748WjmYzmPkA,dtjOkuk-UNjsRLDa1snxDw,3,35.2281957,-80.8391225
gwIqbXEXijQNgdESVc07hg,JqcKEsoIvJh-NTnp1pZSgA,3,45.4803166011,-73.5765673383
6X9PioodbNo5nnkZTFWhWQ,9G4CrXWWkpbUyptP8iochg,4,43.648373,-79.395686
UGlJYHK0I7TM6yLB3Rkp2w,OL0VHEoGXhjm6PzYMa2NsQ,2,41.3845158,-81.7407537
ZS_SiPpiLocKfYNjRZTeww,OIKp-6ObAd-yW-32U3c22Q,3,43.6652783,-79.4118934
IY8cvV2SQuhJjKhRW68tFw,vHEc17fY80jlW5pJtyPepA,3,55.9526313,-3.1912938
UrfdzamoBt0WW9Ifqy7RIw,crstB-H5rOfbXhV8pX0e6g,5,43.6564585,-79.4069812
ShC0d1mzKySVp228dF4ClQ,g8OnV26ywJlZpezdBnOWUQ,5,36.144667,-115.239955
5lO-cE6SJyfZczjJCXp7pQ,2Os3TUQq872wuNM07Rsmgw,2,43.7941901,-79.3544105
Bj_MarPEKBe2xN12YimekQ,A0X1baHPgw9IiBRivu0G9g,4,36.1575911274,-115.285657683
aD263WOD4RShoqgvVhcKqQ,VSjzy2RF0ojIVCSyEoTnXA,5,36.115231,-115.165553
lhWPrEBzorygXA4TpimQ3g,AAT50SSFgYWh4ntRAnxwuA,5,35.234098,-80.847333
NRGJ4IvauajqqCbhT640cw,Q9jBwye-g64eJ0acAjLwdw,1,36.0989096,-115.1896624
UvIb5v3biEgcxWKnxf0ocg,noNQ4jKRRAVPaRFnCgIg2Q,3,55.935958,-3.2091111
R-xGsTpwlwuOe_vAbg_aeA,r0qqCtctSUO7QvvSoRYqXg,2,43.638172,-79.692596
7lBIZHQfYNahg4tpDqEXtw,aom8XyA2yJeqDOJQPJCWIA,2,33.5989997,-111.9817025
txzOZrHK9EVY0kYjSuXkKg,TU2ZbpWu7sbZvNyCo6S9kw,4,55.9420519,-3.1789025
rl4hqDnywPJDCK4wfbXMzg,jvBtMCDY5sjYVaQF5--Q7g,4,55.929868359,-3.2092510901
IRZifXidb51Uh-tb17wegg,ZFqFV0tBR02cSxywyFDphQ,4,43.6005663,-79.5068818
sLyFQX2Ipxj0xAdfQtff8w,c6f8wBjPLDzyubEBqgcMnw,4,43.652445243,-79.3729323268
1g9_rAfoKieVn64my3Awbg,mhojF5wV2lDbTcgpnKNIFw,4,55.9491259,-3.1858216
raWHBzo-7sFowVvMd2OwOQ,grZEbAsZwWA3yJMwDRl0Nw,5,43.6558222,-79.3937269
T-1s6UHq-q-V8khoOmdS4w,02M8HgSalOA3EqZXUneBoA,5,48.77383,9.15267
qt1b6zXExL-uoJGRRouQYw,OLiq1Ud76KyaBry257YX3w,4,43.64974,-79.376181
GWdbWpy3u_ET1QVwgnK7pw,DbEszO3wk1xVmN3pCPob2g,4,36.159706,-115.245078
15NqzckPUZx6bYjLc27r2g,QiY_HMcR2fwp50roU2FIcQ,3,33.6397979274,-112.251751505
utRlrauZEOF_2kASsIoJ7A,y9OO_K_93YCI2p4QjrmX1Q,2,55.9800589,-3.1796685
wSAQBB_q0iz2Cq-YQHpi8A,4QvHTHxyAbFKG-H2T2S3eQ,4,33.3830888,-111.8026577
6lmpr-WllUmPk094mpvQ_w,ABtCLFoIEH26T2Ij-FQjag,2,36.1002484,-115.1395558
o0WGr8L3BWfH2Bslpnqw6g,ADkvznpeBJJCcJByoccg2Q,4,55.9435044151,-3.1918394566
c7KRpENpwni-RfjRNrYfRA,4K5NUsinIgtq-yuxdp2HdA,3,33.4259647,-111.9402513
VeYSD3Xgxd-R4yowet51tA,y5KAK-uNq1M-cOuqLq2t1g,3,36.0595960836,-115.04575196
HUN33bP2LofcZctrpOyKZQ,QaRXXPfmcLmrPmLB2DKO3A,1,33.4494738995,-112.074914798
xhVlmdU1sPVH6GBJw6AZtQ,4f1zK0LmCcpB-qad0KdlxQ,1,40.4283706,-79.975108
xm7K_VNtlWy5w5KZMov4dw,8IvQuR_f14MkiqLsir9DqA,5,33.583485,-111.908294
vFcW_gM7-NyBv3xUYACTAQ,TylutGFTBySdVLN1eKDD_g,2,41.499629,-81.700598
GIZXLWqutXUP2cDXvuSfUw,dpHM2isBgLbQLI_rCg5i9g,4,43.6586005,-79.4421299
RBZ_kMjowV0t6_nv2UKaDQ,ZINEfhpVrb0Uh6VbX9-sOQ,5,33.5096787781,-112.078719898
CqkdpG2tkCPQA69umlAHsA,MvwjxVPtKXP__ADkvlypuQ,4,55.954843,-3.188431
tFTU5yWOCQLqJMs2YhAaFQ,isP7L3QvK50n3FDlRKRtOQ,4,33.2845013,-111.7876878
jGPj8xX6-ZjLhegdBBhdQg,9njwmO6YzhaQB3-htNMFYQ,2,33.380424,-111.66622
bez3i2gcPjHwPkGblDa_DQ,NYf9TKBKPpa1wkA_uwIlfg,4,43.0832527245,-89.3643164635
JnPIjvC0cmooNDfsa9BmXg,WB3nXcDioVvGax2u5_jXhw,3,43.6475463,-79.4040008
YwaKGmRNnSa3R3N4Hf9jLw,f40hFx8nMhRAf4bSh6fXgg,5,36.0412191,-115.0331662
0ZpApT0cq3Kg0SIwSUKyNQ,GuSk6ON_K8A-nMNZ_zmknA,1,36.0442114,-115.0468786
jZ1ziwykb5EEla5y4D5Ozg,tXec672NHkM8PFZZAsEXAw,4,40.4525882,-79.9816821
Zi9IlM9rbeSjxAJX43MsXQ,7ZbjK_dmojrxoY-CBeHPeA,4,43.0573597,-89.3261551
hZfzVrhsCQ9JDAb2jYoJNQ,4eowvUTUgOs6X8wJeYsDmA,2,36.0215554,-115.1184382
VdAFcSPJgMvCAmp869X2gQ,Iexv0Un2MfGEjHk8ejL8Ww,4,55.9525715,-3.2001769
utRlrauZEOF_2kASsIoJ7A,MGLHctsHyRDWp6aVAsCw1A,4,55.940131,-3.181353
ZsjuEgOdvx9l5GKZdtwYIw,P7pxQFqr7yBKMMI2J51udw,4,36.1097544,-115.1738726
CA2Bnb04pIIE8tVveMDdfQ,9RsIfJvThEwSgCXdTOPieQ,3,55.9545211,-3.198144
Z0GA65zCMI4ska4iHRr8Bg,zb8kMYcte7WLcB-7CG3vNg,5,36.2369865,-115.0479396
2m2MNnlOdofofmUs-hYTJQ,Yc5_nA9NqqxOp8WCugF-Ng,3,35.1533683,-80.8752317
Yg08tRMxm0eaL-rXyNIAHw,4ZwkfK-8Au18_taabb38KA,4,36.0594728619,-115.454807281
tXqVduTJHLbrrwVEO8JX6w,g8OnV26ywJlZpezdBnOWUQ,4,36.144667,-115.239955
eAJ3Ip0vh-zuk_BmcmchYA,jaI2y3WsNXysaf43KnJJJQ,5,33.6864762,-111.924068
wurfvHZF2B1jzWj9QRRnGQ,hrhtWc8UcoZqYr2d7YPgEA,3,36.0993783,-115.1710285
CxDOIDnH8gp9KXzpBHJYXw,DSh8E3ET1K5kB-uM3N9nhg,2,43.7697939,-79.3864831
DeXKbQYNx52OlOizobOLJw,j-5O-Ehd2eaCHYgmTSfoRw,5,40.4405558779,-80.0019637537
lOZKlSyQa-jSv4HZ66okGg,VS6hYqFnqhrtQEcJ96sbMw,3,55.9519615,-3.189944
MiALWsQL88BzrACF8v10_A,Au42SOOswePU8ZsIFfrhhQ,5,33.6756042,-111.9664335
SDAjElWg3R5x8AGo5guKRA,Pi2laGNPpaEp-h9kcWnVlg,5,43.5881435,-79.6079407
46eVHhwdxITY4W2_jsguMQ,9bheuwB1IEEbjPyMiK6mZw,5,41.3175549,-81.3453858
jWb6ypg8lHH3cK_lSWE2ZQ,abOlYWSnocmnFyjZpJhj5A,5,43.7073435,-79.3971297
yfXqZkU5iXE07GSHzdsQBA,8HBRdEnm99TUqwbuB7E6FA,4,55.961053,-3.180653
dAB-v4B-5_8QgTcoVSnZOw,ERjDXFk2J7RprGrOEDR0LQ,4,43.8511115,-79.3518307
03p8zXkWRammSu76kGzb6g,5Iin0tl6QJT_TyL1BldtyA,3,55.9534118,-3.2002669
XMy-OTpVY8O1L-8w1zOKcw,60cxYPUU0WQrxDMroJhMjg,5,33.334036,-111.962522
6Ki3bAL0wx9ymbdJqbSWMA,B7b0lgA_TW7Y5d5GdDYbHA,4,40.4273472,-79.9668098
fiGqQ7pIGKyZ9G0RqWLMpg,YJK7J9I7_BNzCV8XO1VS_Q,4,36.0210242,-115.0879758
l7sZTLRUBK0k3xjRTj1CSA,KYmWLtWOmPe7yW_QzrYbjA,1,44.0092598269,-79.4715474995
1ghFOCMBpo2bGaWu_c1tcg,Be8nEZH7rDqnWcM-dirsNA,3,33.462634,-112.3905703
dLOfp-2TAGAb78jGZPvMoA,-6hVnjeCvU_ImnQEJyrGrw,4,55.9351546,-3.4672748
jnB_saJqNfOmVoCWquhAzg,EPC6hf0LI9CqUOSGxMxHow,5,43.7117288,-79.5352886
VnlUnPrfae-fbqDoXuvDbw,izCeT3RLeARwP-VJaOmIKg,4,41.5006247,-81.6990953
UYcmGbelzRa0Q6JqzLoguw,A0X1baHPgw9IiBRivu0G9g,5,36.1575911274,-115.285657683
o-t-i7nbT5N_cmkCXs5oDQ,QD61fmXTp476qfS0dpt2Lw,4,40.1125585,-88.2114234
HSkGdE27HF5qI1qWfES1Xg,5YFoTReuv30skVEemqZ-sQ,4,55.9426482,-3.291201
XrSVdoufjkqzRNJg1tcBxA,sgmQki4RpkR9qJUOPaph3A,5,33.622595,-111.874035
bJTKxBIvb_AR8d4SuLPV8g,Mp0jeFRzl2HXbPPBYbL9iA,3,43.7758029447,-79.3465434783
6FWgDfALCn6IB8AUxJM9GQ,ttKbmaIhQREGeT2esJnIMQ,4,40.4269795,-79.7871521
uTRWF_Hd-Sbc164ixIP8ng,Iexv0Un2MfGEjHk8ejL8Ww,4,55.9525715,-3.2001769
OMjqheLCafymV1f19n427g,Yk2joR70TwHAdI0FnukFog,2,48.7800001,9.1773935
PKEzKWv_FktMm2mGPjwd0Q,4ZwkfK-8Au18_taabb38KA,4,36.0594728619,-115.454807281
i6nzTfZ8TRckJOGgZIpr5Q,4Cy_M5b7-pkimLebxWUSyw,5,41.4901219,-81.9360216
YRcaNlwQ6XXPFDXWtuMGdA,H7rpWv02D6WTu6IpNNDkWw,4,43.6594335903,-79.3825173582
LNPyE5X1K5B_flcTCH9StQ,HD4JDFoc_htq5VYESJT8gw,1,36.1253148,-115.2463595
lCmvpQfFpdxhbWVM59eUCg,OpqPJUGAuTQa17pfhLJfIw,3,43.6487518,-79.3770532
CSA-YFyZWlxPTeAZRJqMWA,1bkp1NeTw5yg3hTsldkoPA,3,43.7793621,-79.417417
nnfbZsY3Z_wTGg3ZC94E_A,GTwQgfi8DN23D9fMURYUdw,4,43.763983,-79.41138
pA0Ke_97Qn8ROyZbEMtVWg,P7pxQFqr7yBKMMI2J51udw,2,36.1097544,-115.1738726
x7zoxuIXfaPNDl_CJOBlpA,-9S_n0bktrfv3h3YIOPVfQ,1,41.5191313,-81.5496752
XEGGwbBHYkrnls3nRPn2IQ,WytXFkpI7Gu60shdLwec0g,2,48.7790753844,9.1781030008
EtBYV4tWrKH6jR0RCwV_JA,fJen2otermRClH3rWuC8sQ,4,35.4456557,-80.8790683
6lmpr-WllUmPk094mpvQ_w,ArzvTos0EuwOrrtEILUDcQ,5,36.1266122,-115.1927162
Ry1O_KXZHGRI8g5zBR3IcQ,G_JJzggeit0hNqEgvmKRzQ,3,35.153295,-80.833934
Z_xbO-Iaxbx-ZRPhLJK-Ew,RF2BJI7MyKC-p5a2a1OEaQ,3,55.9585399,-3.2049658
ZsjuEgOdvx9l5GKZdtwYIw,InfzHR1oZYwn1qell8_4CQ,3,36.1121084,-115.2793898
N3J-41OHb87d-d395bMDmQ,lwZdxtiTX2DsWXrkJHi-9Q,3,55.9382133,-3.1984998
x7zoxuIXfaPNDl_CJOBlpA,Uzkiz-IKgLZXdhHucfYZww,3,41.5163216,-81.5688418
14LJRp9bgwbsmlyEq-3JxA,P7pxQFqr7yBKMMI2J51udw,3,36.1097544,-115.1738726
MWpLsv5mSSHhoX3T-QSMXw,dHVeXpn7WfEd6WW5TSK9EQ,1,36.188184,-115.2606669
XqZrVXbkRhaqNMsid7pOkQ,Yk2joR70TwHAdI0FnukFog,3,48.7800001,9.1773935
3Vd_ATdvvuVVgn_YCpz8fw,kEC675O6YwRH30ImVxBCCA,4,36.0937736,-115.2940246
FREeRQtjdJU83AFtdETBBw,GtSIihHmey3GLUD3-Hk4yw,5,43.6521914,-79.4720901
ulLNJBYJz_2Pu4uG_BeqoQ,RU4-CoRiOE4sD99G1w1_Ug,3,35.1760893,-80.6537344
uNxXIIFzjHm5r62UTyVjrQ,_JbuDLG7SFEtiCVDT1M0CQ,5,36.1609889,-115.3335538
XgmEAWKBxlQ3vetV5ZXeow,zFl1EKiFA2TcW8q9Uvt8DA,3,41.406068,-81.710836
veqfgg2AkKs_L70fx1Quag,TERNBX3fY1-oWsNfjjawsw,2,43.8263314,-79.3051004
TaJ3hRYUW9Z82HF0qc4hFQ,pFCU_1SI56bB3sOLEPNf_A,3,43.6803824,-79.287355
uZ4z-4ftg7LbGR_blmZTow,Forh8ReS4pbs9PAIzcRpLA,4,36.2003921,-115.2819509
HP8HNY4s_sLUcJEJcmzqxQ,I-WaaqvofK2YSS4agaPKjQ,5,33.379567,-111.893419
HJj82f-csBI7jjgenwqhvw,Yp1swb-8pO8i-6-jaK2tsA,3,36.0624835344,-115.04578047
yZS81ytT4TnAzaQ9Qs73oA,sNmnwKtC4su9-uA03ZSG7w,5,33.4948744,-112.1282186
O4GWB7-Vya0rGMZwASzncg,dh9tT-o7KliyiQKwQ_G2qg,3,43.056329,-89.326148
2-XLTj0Cfd81_XlmHo02Aw,8R_oemw4rNjJL6sd40O_oQ,4,33.495514,-111.979848
Qx8WMsFNHBfx6rIH_G0nBw,clyic-I4VvOkJszq78KJrQ,3,43.6701687485,-79.3882369995
W2A4vfTSYCgM8tLOq8PWGg,zBDqbejZ-2lAkQCztjnx4Q,5,48.7853,9.17957
p7HMe4REUwSHn9in8mUQMQ,hrGcHSiwMUjyotaJcQ7f0g,2,33.510015,-112.114547
Tjuwm4XdQjlmGdKVgEHx-A,P7pxQFqr7yBKMMI2J51udw,3,36.1097544,-115.1738726
yfXqZkU5iXE07GSHzdsQBA,SD3ZyFR5ZjFneWpYhT6tLg,4,55.9584260487,-3.1880950928
Uea_V6r3pzynOXm_NoNBBw,ICUCAzUZFiWkYs7iCtNCQg,4,35.210756,-80.855838
IY8cvV2SQuhJjKhRW68tFw,NKPs-TiY0dmN-aY68t-R4A,3,55.9453233,-3.1841849
FMXBbottjIZ5_b783zX1Jg,svgSgTCLdptW4WjS0xTgmg,5,43.073745,-89.39858
5Mujjzv-ZH6HhxT-hWCpVg,7wYDK-BK97Yt8z7eDlBKDw,3,55.9568832588,-3.1875339535
I9CD0hf9tnBbuhKOchJp1g,DjNdyATYYyHexZuUy54g2A,1,35.0263876,-80.8388286
rgPpseopRnL7OemuToyVDQ,shLhh3VtQGX9XkenWwPJUQ,1,36.0583952,-115.0482559
7cgp0EXG11v-y4F6sDU1hg,O3OH5IEFMPtz7mPKakPZ3Q,5,36.0552046,-115.2509345
8D8mjeNaJ3DGhl0WX8copA,92JuUiprX3bYHa_3bIAOsg,5,43.6722882851,-79.4710585847
RrLRd9M2Q6iYCNnKMZsdtw,XSHCjAtSUuN8IhTichIqkQ,2,43.665404,-79.467835
UJdV27tvroF63sIKvaKmTQ,01fuY2NNscttoTxOYbuZXw,4,35.229054,-80.8673698
SfY0jEFqBkrqq9bVi6P31Q,P7pxQFqr7yBKMMI2J51udw,3,36.1097544,-115.1738726
a48HhwcmjFLApZhiax41IA,L0LNTAw2QqbPTZNPO49xMA,5,36.1988542,-115.2659777
1sGYXSkJHPhJ6wQtc-RbZw,LcUGX1CKxf8-2CAHh3M1vQ,5,33.4670338,-111.9878016
tH0uKD-vNwMoEc3Xk3Cbdg,A0X1baHPgw9IiBRivu0G9g,4,36.1575911274,-115.285657683
9w4vI3LRTA4JdJyzOxeEMw,dUffgo9Lh_Vk9TLuFR5ywg,2,33.5094801,-112.0601964
Uwu72w77MPox942_GnCS7g,cJkKGQ-QYcFicvLHfe5q3w,3,43.6301738,-79.5491518
Ga9DnmdmhE0Zzs_jRtmrfA,W9UwtpOVdAgk5NKhMd_tcA,4,55.938032,-3.192949
qCzx039NVrJkWnZEqQ1JKA,0IPTFesIRB3VQs3cRz_SnA,5,33.61298985,-111.976377276
Hl86tv4xZmjCUOlRwyg0Ag,TW8Go1lkRIG2cHC6Z69UWw,3,55.9276348,-3.2476646
_hSFyAV5QD0wrJAMb9QMJA,GVWo4NbfMjams2VzUfQTkQ,5,48.7871100903,9.1759443283
3dbkO9K5vcvJXuKrVu4BMA,A0X1baHPgw9IiBRivu0G9g,4,36.1575911274,-115.285657683
zBi_JWB5uUdVuz3JLoAxGQ,6e3GGt32bGFFoWkJ7KJc_g,5,36.144369,-115.198066
epkRB3J_oBEiyiwahvdmGg,b1WGIdd_oSwGYZtC769Shw,4,36.2884223309,-115.286549547
g6ZIckP0jzSWfD-a2AnhuA,2pAaYEpVsAy3XNLpmPxCoA,3,43.6621626,-79.3347124
JV4mCFFKgf_AurjiAXqq7w,67vPuUwGHk4WGg1onTtOew,5,33.4216104,-111.9496174
Ieg1z6bc94U_RfS-OGxQ_A,-tseTthXWYoMjbqRpTZ45w,5,55.9592034,-3.1912849
cafRiSVWRXlxDEK2YNrJ6g,N4BbeIbQNgtUEEMutu9U3w,3,36.194458,-115.2430691
xRpAEg0M0azAPuKVg7WtgA,Zf79K5QvjpT26M9OMt55sw,2,36.2015702,-115.1951924
C2y-B8H-JkIfhqX70ry5VA,uGhoWn2z_07FMCrPC8aFDg,5,43.0744563,-89.3901274
rl4hqDnywPJDCK4wfbXMzg,I1j1kEbQ5BliKsjzl5etVA,4,55.9761758442,-3.169580553
hGJhZ6Z-sG5ux9yzZc406g,Ty97c-UiKW6YC_GZP8EYCw,5,45.5027828,-73.5723758
ROsAs833CTExJfWotUyY9Q,zQPnto54-IgCovKmAjH1jg,5,36.0651817322,-115.039306641
Zof5LevynuBuY00HNbbhlA,NvWjSruIUunXMI1EsUWo1Q,3,43.6679029,-79.385648
VeYSD3Xgxd-R4yowet51tA,EH6syFxDg7SXPrsqyg-DGw,3,36.1252544,-115.2076469
5z587IBRnjCbo51IaHNPzQ,G9UlT-mBMdUwoUGCW405ow,3,41.481905,-81.686666
anTmWtK-REFMAaLPzD5-ng,KeS8tUgcRqmGJ7dAvbL-2Q,4,41.5389554,-81.4588103
FMXBbottjIZ5_b783zX1Jg,1QOkUiAiucxr3ckLLK9BjA,4,43.0744326,-89.3865972
rl4hqDnywPJDCK4wfbXMzg,hK7JWGWf7p800LtJnZMt1A,5,55.9405903011,-3.2180285454
sfd4dBlBZub_h8zLKcObfQ,hVzRXGGhRJfTXIasO3bq1w,3,43.074593,-89.394235
UhlXS6NdA5k4SRunpcKHJw,DprO2_-TACRiPiimbtXvVA,5,43.634149,-79.623802
oEshN5oq98_g23MvEnRc5A,0tfWZoTU2z3NFoyKzco7yg,4,55.9438887,-3.1840639
HWLr60IBXAy9HD23W3Xmfg,hTvPGE7rIJIkMcuRfe0eOw,4,45.562911,-73.656575
G5hDXvDMNuQ3JQnGCKqsKA,fkvctSjQoiHnQIkVDreamQ,3,43.8059059,-79.2878933
FCzzkuhMrQ-pWYDA_fPmkg,rPfjmOrUXeSHD2wpukgbwg,1,48.798505,9.210921
94HchNwPr69BdrF0On9uKQ,SbbxTzYuMdW4dGgXBnT40Q,3,33.45,-112.08
IxJahxdx5wYpkQrTjc8dLQ,InpTA6-ErH8JVwTKsbWNZA,1,36.1174731237,-115.089697105
9W73B44Iw8WslrTNB2CdCg,2auigv5pF08RjJ8CL1dIVw,3,43.6464088498,-79.3899822895
sADnfWdDNhHnrox8vc4Kkg,W-0kYnhvU1rC1ip4ErgLUQ,3,36.101370893,-115.202191472
ZngF2uBYrqyFjXd6LvuluQ,_bGZIJ0Z4bhxgfjlUDzZfA,5,36.167937,-115.140467
DojaJuL75eaSataTeCgfmQ,knJh7agyWMdPyndI9dURjw,4,41.4987176,-81.6899059
L0LokwGK2UzqLm8vys6Vhg,1sN8BsubZbBUI2nS_3LaSg,5,55.9540946,-3.200692
Vc0SrTF60u0uAI1OgGSPsw,4Ob6Ar4SpUzcPjU9IFpC2Q,3,43.6474644,-79.4021342
hXen3vOQ6iSTKp5sSX9R_w,dSEcQPPUlATxZf5pvN_t5Q,3,33.393559,-111.942318
wwPSdOrW0jVNgzr8whD0Jw,5GhwdPodZMhVoW4fBVv8OQ,3,45.463423,-73.5880207
4Bn-2V-Mp3I3nLGkdI3J-Q,nzAy8A_Kj7K6B4OyZzNsnQ,2,33.4943174,-112.0457647
OcHE6d04oznL9psu73wkXA,vOyZkFAknjVg-Fwye3TKaQ,3,33.639825,-112.2208707
Ti5Bpj0eRmRYTBnep63S1Q,ahbDELrW7CqFbOVePbF5-Q,5,36.0993008,-115.1179154
CaaGjAM1yL_t4yhNLD3f_g,Jwbt-m75VXM_pZMpVJRMmA,3,43.7714458,-79.6582153
TDASnrM4Siq3JIhGiG2Nbw,QNcmzMJO3JsQzQZPSDSjYg,4,35.4614226,-80.8536619
GWkFoDUEz58PPrtIqeFiqQ,Sc08tWE2M0HktBuUC_Ve0A,1,43.6713114,-79.5962589
py5NxUH16FJuxLeuNrWI2A,WMCUbJQLQpnjQyA4Qai_2w,5,48.7746,9.17294
N3aGApmPJ5xma0xx20FeTA,R6sTe_wKyeWgATsCwFmjuw,5,33.3260297,-111.8747445
z3WHx5PVY6BglO4d6Uo9Ww,NYf9TKBKPpa1wkA_uwIlfg,4,43.0832527245,-89.3643164635
wo632pzj23-Di2RakSugjQ,XIg92ukZJn_1aiNx0OmusQ,4,45.480889,-73.5787889
8teQ4Zc9jpl_ffaPJUn6Ew,cTPdZ9Va0HCLESf5gNnXwA,4,43.0745234172,-89.3815466467
7-WeMrvOxCH3oJfEWkC5rw,bRcEcYr27qNLQwicz8xHug,3,43.7072648,-79.3897075
oKdygoDX5CfDJeXzv_EVaw,sGvZEOzRNkLl_CYUppA-JA,3,55.9508002,-3.1873781
zsZBYWYEmLLs81_f-HHM8w,pSngeMoYShqw5icznsUyRg,5,35.061108,-80.817189
iQtw19gqUjDMynCqgvHPvQ,MFcIbLWNblqwtOt5kVGHTQ,4,33.2175765,-111.8263771
HK-TlD0yVA_tpTXZxfzu2w,JO8fpEpWlqFmjAwWZW5Gvw,1,36.1272492461,-115.172281713
Q8CLfv38ArMpPvv-8Wi-gQ,eqg6UyuVLwzAplUvN9UkSw,3,43.6469223,-79.4060226
PGeiszoVusiv0wTHVdWklA,IxharcjDwjQ72nX7GuHVuQ,3,43.5647878954,-79.7008565068
BGzavA_ddMr-jGmhArv7fg,EBI3tqp2NTD6czDmQJObZQ,3,43.6444128,-79.3995846
OMjqheLCafymV1f19n427g,B4lddaSeuvEGl0Vmc_8Imw,4,48.7736,9.17547
GRsPBPJ4Ckx4mpm2UbzWsg,J-cXUti5UGgZiCAaYmzeog,3,48.7769,9.1747
OrgOAMFl3VoX3G_jl2Flyw,d_NwSdTDoJOyxD9Su0FcYg,5,33.34517,-111.862212
kaJCbdYCy657hmpY6Eb82w,w2g2f6D8dgsuTMFw8M_SsA,4,36.0645277,-115.2415133
4hetE9pQKPXesVF4KB2c8A,tOsvHZpxmyIK4Ngk8FaLJg,3,43.826276,-79.3064412
qIossUhtsJ55_ciRTEqiPQ,-3rvpkYkYD_N1IP4hSvD0A,2,40.3885913,-80.0493988
nghz78aPzKPsD6MVFnBqRw,LRW8bLpQ7N5vjJPKNl85lg,4,45.482489,-73.5627345
68HjN_1C3Us_smf78s1eTg,WLCdg4ib7-_7b8epoXRjAw,4,35.2123711,-80.8171636
sLquWhSFdoqdpJvDn7tqaw,zi6cB_bkswWPLD2k3IVtyg,5,40.441876,-79.957109
8oml7qh4oTsted_TNMzH6A,QBIfqIgZLZsq0wIDO27FOQ,5,33.4087113424,-111.872571968
GKNC5QJTb9_FTC3z3aAdRw,qgEKyJfuL5LBA6D3V9nR9g,5,43.7965809379,-79.2699234188
gVUccH2WcZ5bT9CJuX42lg,pLP4zc_eImuD5-AMtZAYHg,1,43.7069571,-79.3756457
zAzCOnCSS1DiceIWXKQQWw,bxut9wt40ikh63hCgenkLQ,5,40.4457782424,-79.9963158434
LMhTti4tnUvPwON8yREDcg,LGiM7r-E0bYvZUpniGPkSw,5,48.801948,9.2166012
CqAFnIa7AKD-ey-aCsIN4Q,3NZNP3kzPFf7RHeiEy7H3A,4,48.7402311,9.2996052
yG-7jMmGOfL5i3AXCkue2A,FCWrI6E4kQpU_CwWGc-Vng,5,48.7177,9.14311
rBVubLc9uLDZLrIhd7OiQg,WZhI-q8IyV7ec_4kWzrSmQ,5,41.4589103,-81.7770917
eSqMc6Nh8pQSQtI1OT_mBQ,ZkGHqd_f6hxNb5TN6Knu-g,4,33.639638,-112.220869
c_vwdEGXm57ASJvMK4ob4w,TZmMsbw5TbRqv8rmKj_aGg,4,35.2189418,-80.8117345
5xrHnV-8-TotHbT-dq21WA,2iTsRqUsPGRH1li1WVRvKQ,5,36.1678783157,-115.140640475
xJafm7vGSkUI5ocgYkCWkA,BEpUZHL0FdBWa4egx1r2LQ,5,35.1459154447,-80.8256435394
MEBWqqaUOnxVLjvEcNZJWA,M27gWyT2EpCCj-dSnXDJwA,4,36.2405868,-115.116459
EC5TGpxONfz4IZIjML0DpQ,GZdfqTwCo_VsBYZa4tvE7w,3,43.6588977,-79.4427707
bvYnuDyb0mfD-oQxB_Wwtg,Rv1IiQaIIDunqzS8dSvHCw,5,36.2192233223,-115.242703788
JmMXYQJio5eXgOvVZl_xGw,SCSDDqlCT5Lfzs1T1OH9gA,3,43.8264944,-79.3516755
1dWLN4Mr4hKhu8MQUCKqXQ,iBlQvqiy5Rg2h-y9TS1yOA,5,36.1486886,-115.3334382
DOZtiJTh6ZYsZJcXgPrdBg,2W-ieV0yKWD4Iw1T6BPJxw,4,43.6485387,-79.4025867
dLOfp-2TAGAb78jGZPvMoA,y-l_UNoWsDqMjvkpM180CA,5,55.9362623,-3.2089555
6MM9Yqn7UBM8tmpSHQHAAg,K28NUDrV8GbR_mn2WDLoLQ,4,45.5222283,-73.5844913
tQHPuMvQDT29bZyci2q2Pw,C9vu1zS0ZYOWlt6f8wkKnA,5,43.6448038,-79.4165714
owbC7FP8SNAlwv6f9S5Stw,f4kNNLU_0q_2J711jCN7dA,5,36.1136516,-115.1383819
UGlJYHK0I7TM6yLB3Rkp2w,aylmrtz1AaFQTeM62cul0Q,2,41.3445591,-81.7365022
Ytjon2aVUm09CMdfGJxZYg,XUFLk5rNPuxXHUdJWXCF3w,3,41.4599811,-81.6906876
MeD3eX4oHmGS77MlF7hYZg,J0ET9_Zvh10E02BrEN74iw,4,43.671077,-79.3879681
caeBwAutRRMSVA2aHPQ4Eg,DbEszO3wk1xVmN3pCPob2g,2,36.159706,-115.245078
Q8CLfv38ArMpPvv-8Wi-gQ,WnUttoJffplgWaQGR2J2Xw,4,43.6490619,-79.4204784
BIJ19JsE1QulXWLv2v2C_g,CVS4vhkO9oUH0oQ6iJucaw,5,48.8137492,9.1144306
bLbSNkLggFnqwNNzzq-Ijw,aIZQF2UCLv6ru-zsPK4H2Q,4,33.399961,-112.0294349
